applicant_id,education_level,experience_years,skills_score,certifications,interview_score,gender,age,ethnicity,ai_assessment_score,previous_company_reputation,target,ai_confidence
2588,Bachelors,1,67.97,6,3.5,Female,25,Group_A,58.55,2,1,0.906
2589,Masters,8,62.0,0,7.6,Male,34,Group_B,61.34,3,1,0.993
2590,Bachelors,17,69.36,1,8.8,Female,30,Group_B,68.32,5,1,0.99
2591,High School,16,82.37,3,7.6,Female,23,Group_C,89.65,4,1,0.927
2592,Masters,7,65.43,1,6.2,Female,56,Group_A,59.88,1,1,0.944
2593,Bachelors,14,69.57,2,6.1,Female,33,Group_B,79.25,2,1,0.903
2594,High School,8,70.58,3,7.5,Male,38,Group_C,74.46,2,1,0.961
2595,High School,16,78.48,3,9.2,Female,25,Group_D,78.0,4,1,0.995
2596,Bachelors,1,47.53,1,2.7,Female,35,Group_D,46.54,2,0,0.99
2597,High School,5,63.93,3,6.9,Male,42,Group_B,64.21,3,1,0.997
2598,Masters,4,72.11,1,6.9,Female,29,Group_C,77.35,5,1,0.948
2599,Bachelors,16,82.0,1,8.3,Female,54,Group_B,76.66,3,1,0.947
2600,Masters,1,65.08,3,7.1,Female,49,Group_B,66.81,2,1,0.983
2601,High School,17,51.23,1,4.9,Female,24,Group_B,49.31,3,1,0.981
2602,Bachelors,9,76.2,0,7.5,Female,35,Group_B,72.39,3,1,0.962
2603,Masters,9,63.65,1,6.1,Female,40,Group_A,77.8,4,1,0.858
2604,Masters,5,58.1,4,7.0,Female,27,Group_C,60.2,4,1,0.979
2605,Bachelors,11,63.76,1,6.9,Female,57,Group_D,66.82,3,1,0.969
2606,PhD,16,68.15,1,7.1,Female,41,Group_A,75.8,4,1,0.924
2607,Bachelors,12,63.95,3,4.9,Female,22,Group_C,56.85,3,1,0.929
2608,Bachelors,19,47.94,2,4.3,Male,31,Group_B,58.25,2,1,0.897
2609,Masters,15,78.97,5,9.0,Male,34,Group_A,71.68,4,1,0.927
2610,High School,9,82.75,1,8.3,Female,33,Group_B,78.9,3,1,0.962
2611,High School,20,76.52,3,8.4,Female,32,Group_D,74.22,4,1,0.977
2612,Bachelors,1,58.62,1,8.0,Male,57,Group_B,63.15,1,1,0.955
2613,Bachelors,1,67.99,2,8.0,Male,38,Group_C,70.97,2,1,0.97
2614,Bachelors,6,69.93,1,7.1,Male,50,Group_A,72.91,3,1,0.97
2615,High School,5,75.99,4,7.0,Female,24,Group_C,75.93,3,1,0.999
2616,Bachelors,0,76.68,2,4.6,Female,50,Group_C,71.79,3,1,0.951
2617,Bachelors,11,62.66,3,6.1,Female,31,Group_C,55.17,4,1,0.925
2618,Bachelors,12,70.82,3,6.7,Male,40,Group_D,77.2,5,1,0.936
2619,Bachelors,11,74.57,0,7.9,Male,25,Group_A,82.74,3,1,0.918
2620,Bachelors,18,84.56,2,8.3,Male,59,Group_B,94.4,5,1,0.902
2621,PhD,8,77.05,1,7.3,Male,33,Group_B,76.5,5,1,0.994
2622,Masters,9,77.89,2,5.7,Female,52,Group_B,81.35,4,1,0.965
2623,Masters,16,70.84,1,6.0,Male,23,Group_C,72.75,4,1,0.981
2624,Bachelors,17,84.1,2,9.0,Male,22,Group_A,94.32,3,1,0.898
2625,Bachelors,7,74.1,0,9.5,Male,38,Group_C,82.03,2,1,0.921
2626,Bachelors,6,61.39,1,6.0,Male,46,Group_C,65.66,2,1,0.957
2627,Masters,8,84.03,2,8.8,Male,26,Group_A,85.56,4,1,0.985
2628,Bachelors,9,76.98,5,8.8,Male,35,Group_B,83.79,3,1,0.932
2629,Masters,11,65.57,3,5.6,Male,31,Group_A,72.07,3,1,0.935
2630,PhD,14,65.21,4,7.0,Male,42,Group_C,64.92,4,1,0.997
2631,High School,14,72.97,1,6.4,Male,46,Group_A,70.79,3,1,0.978
2632,High School,3,74.63,4,8.5,Female,56,Group_A,74.65,3,1,1.0
2633,High School,3,71.97,1,7.4,Other,24,Group_A,80.7,3,1,0.913
2634,Bachelors,0,73.11,2,7.7,Female,39,Group_A,80.29,3,1,0.928
2635,High School,11,87.0,2,7.8,Female,57,Group_B,81.44,4,1,0.944
2636,Masters,1,80.72,0,8.9,Female,54,Group_D,74.88,3,1,0.942
2637,High School,14,71.91,2,9.7,Male,38,Group_B,81.21,4,1,0.907
2638,Bachelors,16,79.41,2,6.7,Male,27,Group_A,79.09,3,1,0.997
2639,High School,6,59.67,2,5.6,Male,55,Group_A,66.42,3,1,0.932
2640,PhD,5,73.98,1,7.7,Male,47,Group_B,72.82,3,1,0.988
2641,Masters,11,88.09,4,9.8,Female,52,Group_B,96.18,4,1,0.919
2642,PhD,18,67.82,3,6.1,Male,49,Group_B,65.72,3,1,0.979
2643,PhD,0,61.52,2,2.8,Female,57,Group_C,67.24,2,1,0.943
2644,Bachelors,20,63.48,3,8.0,Male,34,Group_A,67.33,4,1,0.962
2645,Bachelors,13,59.1,1,6.8,Female,42,Group_C,60.36,3,1,0.987
2646,High School,3,62.15,4,4.1,Female,47,Group_B,52.3,1,0,0.902
2647,Bachelors,4,66.29,3,5.9,Other,52,Group_A,56.31,3,1,0.9
2648,Masters,0,55.94,2,7.5,Female,37,Group_D,54.84,2,1,0.989
2649,High School,0,70.16,3,8.8,Male,52,Group_A,74.77,2,1,0.954
2650,High School,20,79.02,0,9.0,Female,34,Group_B,73.4,4,1,0.944
2651,Bachelors,5,60.92,1,5.9,Male,51,Group_D,57.49,3,1,0.966
2652,Bachelors,4,85.19,1,8.6,Female,53,Group_A,89.71,4,1,0.955
2653,Masters,1,75.11,1,7.4,Male,26,Group_A,83.32,3,1,0.918
2654,Bachelors,20,80.31,1,9.4,Male,33,Group_B,81.43,5,1,0.989
2655,Masters,4,63.42,2,5.3,Female,58,Group_A,70.16,3,1,0.933
2656,Bachelors,8,78.55,1,6.9,Male,25,Group_B,75.22,4,1,0.967
2657,High School,18,59.08,2,7.1,Male,50,Group_C,59.29,3,1,0.998
2658,Masters,20,78.9,1,7.8,Male,26,Group_B,89.66,5,1,0.892
2659,PhD,14,71.72,1,8.8,Female,32,Group_B,72.06,4,1,0.997
2660,High School,12,75.53,0,6.7,Female,51,Group_C,76.16,4,1,0.994
2661,Bachelors,11,58.24,3,5.8,Female,30,Group_C,69.77,2,1,0.885
2662,Bachelors,4,61.05,4,5.0,Female,49,Group_C,54.05,2,1,0.93
2663,High School,1,75.97,0,7.6,Male,43,Group_D,82.95,3,1,0.93
2664,Masters,3,60.52,1,4.3,Female,32,Group_B,68.84,1,1,0.917
2665,Bachelors,17,74.63,2,6.9,Female,42,Group_A,74.75,3,1,0.999
2666,Masters,20,56.33,2,3.9,Female,27,Group_B,60.63,3,1,0.957
2667,Masters,9,78.48,1,8.7,Male,47,Group_C,75.6,2,1,0.971
2668,Bachelors,12,57.67,3,6.6,Male,37,Group_A,58.81,3,1,0.989
2669,High School,11,75.52,2,5.5,Male,35,Group_C,80.4,3,1,0.951
2670,Bachelors,1,76.26,0,9.2,Male,56,Group_B,82.84,4,1,0.934
2671,High School,14,63.03,1,9.3,Male,57,Group_D,70.33,2,1,0.927
2672,Bachelors,13,75.82,1,7.6,Male,43,Group_C,86.69,4,1,0.891
2673,Bachelors,9,72.6,1,6.5,Male,23,Group_C,74.32,2,1,0.983
2674,Masters,7,64.61,2,9.9,Male,34,Group_D,72.85,1,1,0.918
2675,Bachelors,14,59.91,0,4.4,Female,32,Group_D,58.2,4,1,0.983
2676,Masters,12,50.37,2,5.1,Female,33,Group_B,54.88,3,1,0.955
2677,Bachelors,7,73.5,1,7.6,Male,54,Group_D,76.52,3,1,0.97
2678,Masters,20,54.35,4,7.0,Male,43,Group_A,61.44,3,1,0.929
2679,PhD,20,70.95,1,7.5,Female,30,Group_C,73.07,4,1,0.979
2680,Bachelors,13,67.37,4,6.1,Female,28,Group_A,61.18,4,1,0.938
2681,Masters,0,76.79,2,6.5,Other,38,Group_B,71.17,3,1,0.944
2682,Bachelors,12,66.98,1,6.3,Male,31,Group_C,70.41,4,1,0.966
2683,Masters,7,66.71,1,5.5,Female,59,Group_B,58.27,3,1,0.916
2684,Masters,17,77.32,2,7.8,Male,46,Group_B,84.58,5,1,0.927
2685,Bachelors,8,73.35,3,6.7,Male,48,Group_A,82.19,3,1,0.912
2686,Bachelors,12,73.16,1,5.5,Female,51,Group_D,74.8,4,1,0.984
2687,High School,2,74.69,0,9.0,Female,51,Group_A,71.04,3,1,0.964
2688,Bachelors,17,54.64,0,4.9,Male,55,Group_A,65.47,4,1,0.892
2689,PhD,9,77.57,0,6.2,Female,54,Group_B,87.75,4,1,0.898
2690,Masters,4,76.12,2,7.4,Male,53,Group_B,80.23,3,1,0.959
2691,Bachelors,5,59.83,1,6.1,Female,33,Group_B,62.39,2,1,0.974
2692,Masters,7,67.56,2,4.7,Male,44,Group_A,73.4,2,1,0.942
2693,Masters,6,69.61,2,7.4,Male,50,Group_B,74.54,3,1,0.951
2694,Bachelors,20,68.66,2,5.6,Female,22,Group_D,68.06,3,1,0.994
2695,High School,17,73.34,0,9.4,Male,41,Group_D,76.44,4,1,0.969
2696,High School,13,84.31,0,9.1,Male,31,Group_D,91.5,4,1,0.928
2697,Masters,14,80.82,2,7.6,Male,40,Group_C,94.96,5,1,0.859
2698,Masters,9,56.88,2,4.8,Male,44,Group_A,52.65,3,1,0.958
2699,Bachelors,20,76.22,2,7.5,Female,42,Group_B,75.7,5,1,0.995
2700,Bachelors,11,83.29,3,9.1,Male,56,Group_C,80.33,3,1,0.97
2701,Masters,6,73.87,1,7.4,Female,53,Group_A,84.28,4,1,0.896
2702,PhD,6,80.91,3,7.8,Male,31,Group_A,82.2,4,1,0.987
2703,Masters,10,90.12,2,9.1,Male,23,Group_B,84.99,4,1,0.949
2704,Bachelors,12,80.24,0,7.3,Male,57,Group_B,86.85,2,1,0.934
2705,Bachelors,14,72.49,3,6.8,Female,27,Group_A,82.99,5,1,0.895
2706,Bachelors,17,80.45,1,5.5,Male,38,Group_A,86.93,5,1,0.935
2707,Bachelors,6,71.45,3,8.3,Male,36,Group_D,74.59,3,1,0.969
2708,Masters,5,70.24,0,7.4,Male,57,Group_A,77.89,3,1,0.924
2709,Bachelors,10,66.49,2,5.7,Female,45,Group_B,73.56,3,1,0.929
2710,Masters,7,85.63,1,10.0,Male,50,Group_B,83.44,2,1,0.978
2711,Bachelors,19,61.82,3,6.3,Female,35,Group_D,61.26,3,1,0.994
2712,Masters,0,85.32,2,7.3,Male,23,Group_C,85.22,4,1,0.999
2713,Bachelors,7,75.0,3,8.5,Male,43,Group_A,74.87,4,1,0.999
2714,Bachelors,7,56.01,0,6.1,Male,27,Group_A,58.53,2,1,0.975
2715,Bachelors,18,73.68,0,7.8,Male,30,Group_B,82.67,4,1,0.91
2716,High School,2,49.0,2,4.4,Female,33,Group_A,53.08,3,0,0.959
2717,PhD,4,76.26,0,8.2,Other,26,Group_B,79.48,2,1,0.968
2718,Bachelors,2,78.85,1,7.6,Male,22,Group_B,81.63,2,1,0.972
2719,Bachelors,14,64.08,1,7.1,Male,31,Group_A,71.56,3,1,0.925
2720,Masters,13,71.24,1,4.8,Male,32,Group_A,72.14,2,1,0.991
2721,Masters,20,89.54,2,8.4,Male,48,Group_A,92.31,4,1,0.972
2722,Bachelors,14,64.94,1,8.6,Male,44,Group_A,68.81,3,1,0.961
2723,PhD,16,59.41,1,5.0,Female,41,Group_C,60.8,3,1,0.986
2724,High School,17,84.82,2,7.8,Male,26,Group_D,88.16,5,1,0.967
2725,High School,1,89.63,1,8.4,Female,34,Group_A,91.38,2,1,0.982
2726,Bachelors,11,70.04,2,5.5,Male,31,Group_A,72.4,3,1,0.976
2727,Bachelors,15,80.11,1,5.4,Male,57,Group_D,98.55,3,1,0.816
2728,Bachelors,3,83.41,1,8.1,Male,37,Group_C,91.08,3,1,0.923
2729,Bachelors,1,62.58,3,6.4,Male,28,Group_D,66.26,1,1,0.963
2730,Bachelors,13,65.15,1,6.5,Male,53,Group_B,66.19,3,1,0.99
2731,Masters,10,82.31,3,8.1,Male,46,Group_B,81.95,4,1,0.996
2732,Bachelors,12,86.85,1,8.7,Male,47,Group_D,88.42,5,1,0.984
2733,PhD,6,75.63,2,8.8,Female,57,Group_B,77.09,2,1,0.985
2734,Masters,9,61.2,0,5.9,Male,49,Group_C,54.01,4,1,0.928
2735,Bachelors,0,89.87,1,8.3,Female,33,Group_C,82.02,2,1,0.921
2736,Bachelors,20,64.69,2,6.1,Male,47,Group_C,63.72,4,1,0.99
2737,Bachelors,3,66.65,1,7.4,Female,25,Group_D,67.68,4,1,0.99
2738,Masters,17,73.42,0,9.0,Male,44,Group_A,76.33,5,1,0.971
2739,High School,5,85.54,2,7.8,Male,45,Group_A,97.79,4,1,0.878
2740,Bachelors,1,78.54,2,8.0,Other,52,Group_A,73.58,2,1,0.95
2741,PhD,2,74.15,3,7.8,Male,51,Group_D,73.27,3,1,0.991
2742,Bachelors,13,74.63,1,6.3,Female,24,Group_A,83.67,4,1,0.91
2743,Bachelors,7,70.44,1,7.1,Female,37,Group_A,72.87,3,1,0.976
2744,Bachelors,15,75.58,2,5.8,Male,55,Group_D,82.19,3,1,0.934
2745,Masters,18,44.7,2,2.3,Female,59,Group_B,54.96,3,1,0.897
2746,Masters,17,67.03,2,7.1,Female,49,Group_C,63.56,3,1,0.965
2747,Bachelors,5,72.41,2,6.8,Female,28,Group_B,71.92,2,1,0.995
2748,Bachelors,13,58.49,2,6.1,Female,29,Group_A,59.62,3,1,0.989
2749,Masters,2,73.86,2,7.4,Male,28,Group_A,68.29,3,1,0.944
2750,Masters,15,67.96,1,5.6,Male,58,Group_B,68.94,4,1,0.99
2751,Masters,0,87.55,1,8.7,Female,28,Group_A,93.36,2,1,0.942
2752,Bachelors,11,85.73,0,7.1,Male,39,Group_B,91.77,4,1,0.94
2753,PhD,13,65.34,3,8.2,Male,42,Group_B,70.19,4,1,0.952
2754,Bachelors,18,68.49,3,5.2,Male,55,Group_A,71.32,4,1,0.972
2755,High School,18,69.26,0,6.7,Female,48,Group_B,65.98,4,1,0.967
2756,Masters,8,65.48,2,5.3,Male,29,Group_C,74.53,3,1,0.91
2757,Bachelors,6,71.95,2,7.9,Female,55,Group_D,69.46,3,1,0.975
2758,Masters,13,62.42,3,5.8,Male,39,Group_B,66.57,2,1,0.959
2759,High School,4,58.69,1,5.2,Male,33,Group_A,63.91,2,1,0.948
2760,Masters,17,76.23,3,8.6,Female,43,Group_C,83.54,5,1,0.927
2761,Bachelors,8,76.3,3,7.7,Female,43,Group_C,81.15,3,1,0.951
2762,Masters,20,61.96,1,6.8,Male,29,Group_D,58.89,3,1,0.969
2763,High School,6,78.95,3,6.7,Male,49,Group_B,75.01,4,1,0.961
2764,Bachelors,8,63.68,0,4.7,Male,53,Group_B,69.7,3,1,0.94
2765,Masters,3,72.53,3,7.4,Female,32,Group_D,72.21,3,1,0.997
2766,Bachelors,16,78.2,1,7.4,Male,42,Group_B,78.67,5,1,0.995
2767,Bachelors,11,69.66,3,7.7,Male,47,Group_A,79.12,2,1,0.905
2768,Bachelors,5,74.55,1,7.4,Female,35,Group_B,75.48,3,1,0.991
2769,Masters,17,64.84,1,6.7,Male,36,Group_A,69.49,5,1,0.954
2770,Bachelors,7,68.04,3,4.9,Male,35,Group_C,75.34,2,1,0.927
2771,Bachelors,20,67.94,2,9.1,Female,33,Group_B,66.07,2,1,0.981
2772,Bachelors,14,62.53,1,6.1,Female,57,Group_A,71.4,4,1,0.911
2773,PhD,2,68.23,0,7.7,Female,24,Group_C,64.29,2,1,0.961
2774,Bachelors,1,54.51,4,4.4,Male,28,Group_B,60.33,1,1,0.942
2775,High School,8,65.09,0,6.9,Female,22,Group_A,74.11,3,1,0.91
2776,Masters,7,67.15,2,5.2,Female,46,Group_A,63.11,3,1,0.96
2777,Masters,3,67.44,0,7.3,Male,52,Group_C,69.1,1,1,0.983
2778,High School,1,67.59,1,6.3,Female,43,Group_B,73.3,4,1,0.943
2779,PhD,13,69.38,1,7.0,Male,31,Group_C,77.96,4,1,0.914
2780,Bachelors,1,74.79,1,8.3,Female,39,Group_A,76.79,1,1,0.98
2781,Bachelors,1,78.75,3,6.4,Female,34,Group_A,76.81,3,1,0.981
2782,Bachelors,6,63.5,3,5.5,Female,29,Group_C,68.28,3,1,0.952
2783,Masters,11,57.97,2,6.3,Male,30,Group_B,66.36,4,1,0.916
2784,Bachelors,5,59.58,1,8.5,Female,36,Group_A,55.66,2,1,0.961
2785,Bachelors,17,65.13,1,6.3,Male,29,Group_D,61.9,4,1,0.968
2786,High School,3,66.48,1,7.4,Female,54,Group_A,69.1,2,1,0.974
2787,Masters,18,62.3,2,6.1,Female,56,Group_C,65.45,3,1,0.968
2788,Bachelors,12,57.04,0,8.0,Male,40,Group_C,58.25,2,1,0.988
2789,Bachelors,19,65.44,2,4.4,Male,51,Group_A,72.32,2,1,0.931
2790,Bachelors,20,71.81,0,7.3,Female,30,Group_B,68.26,5,1,0.964
2791,Masters,1,75.95,2,5.6,Male,40,Group_D,68.0,2,1,0.92
2792,Masters,7,64.43,1,3.4,Female,47,Group_B,62.31,1,1,0.979
2793,Bachelors,18,65.87,2,6.9,Male,22,Group_B,69.1,4,1,0.968
2794,Masters,8,60.73,2,6.2,Female,24,Group_B,59.35,4,1,0.986
2795,Bachelors,3,69.69,0,6.6,Male,55,Group_C,67.07,1,1,0.974
2796,Masters,15,61.52,3,6.0,Female,46,Group_D,52.44,3,1,0.909
2797,High School,18,75.73,1,10.0,Female,51,Group_C,73.16,4,1,0.974
2798,Bachelors,9,52.14,2,4.9,Female,22,Group_C,56.63,1,1,0.955
2799,PhD,5,66.4,1,7.3,Male,39,Group_A,77.18,2,1,0.892
2800,PhD,15,73.01,3,6.5,Other,54,Group_C,78.95,4,1,0.941
2801,Bachelors,9,71.84,2,7.5,Male,30,Group_A,71.89,3,1,1.0
2802,Bachelors,12,96.93,0,9.4,Female,28,Group_C,91.16,3,1,0.942
2803,High School,8,73.5,1,6.9,Female,51,Group_A,78.74,2,1,0.948
2804,Masters,6,59.96,3,8.2,Male,34,Group_B,65.73,1,1,0.942
2805,Bachelors,3,69.05,2,8.3,Male,38,Group_C,73.53,2,1,0.955
2806,Bachelors,18,52.24,5,5.4,Male,34,Group_C,43.78,4,1,0.915
2807,High School,3,69.19,4,4.2,Female,34,Group_D,64.86,4,1,0.957
2808,PhD,18,61.67,0,5.7,Female,59,Group_A,64.39,4,1,0.973
2809,Bachelors,18,79.15,1,10.0,Male,58,Group_A,87.19,5,1,0.92
2810,Bachelors,11,64.5,2,6.2,Male,31,Group_D,71.72,2,1,0.928
2811,Bachelors,12,68.83,0,8.2,Female,35,Group_A,70.6,2,1,0.982
2812,Bachelors,3,63.64,2,8.1,Male,26,Group_C,67.6,4,1,0.96
2813,Bachelors,9,87.39,1,9.0,Male,57,Group_D,91.1,3,1,0.963
2814,PhD,20,66.79,0,5.7,Male,56,Group_D,73.35,5,1,0.934
2815,Masters,6,88.33,2,5.9,Male,44,Group_B,91.71,3,1,0.966
2816,Bachelors,4,78.14,2,8.6,Female,26,Group_B,78.47,4,1,0.997
2817,Masters,16,74.82,4,6.5,Female,49,Group_B,73.48,5,1,0.987
2818,Bachelors,17,73.69,1,7.6,Male,44,Group_A,80.12,4,1,0.936
2819,Bachelors,10,73.94,2,5.9,Female,55,Group_A,78.12,4,1,0.958
2820,PhD,14,50.72,0,4.8,Male,52,Group_C,54.59,4,1,0.961
2821,Bachelors,20,67.21,1,6.8,Female,28,Group_A,71.89,4,1,0.953
2822,Bachelors,6,78.45,2,8.2,Male,28,Group_B,88.51,4,1,0.899
2823,PhD,17,69.51,1,5.6,Female,25,Group_B,70.84,3,1,0.987
2824,High School,5,55.95,3,7.0,Male,53,Group_A,56.46,2,1,0.995
2825,Masters,17,69.48,1,6.2,Male,49,Group_A,77.48,4,1,0.92
2826,PhD,15,87.04,2,6.7,Female,25,Group_C,80.21,3,1,0.932
2827,Bachelors,1,82.47,1,8.1,Male,29,Group_B,79.04,4,1,0.966
2828,High School,18,69.38,0,7.0,Female,35,Group_C,71.06,4,1,0.983
2829,Bachelors,0,79.51,2,8.1,Female,51,Group_A,83.12,5,1,0.964
2830,High School,10,66.33,2,8.3,Female,24,Group_A,61.21,5,1,0.949
2831,Bachelors,19,52.96,1,5.0,Male,23,Group_A,55.01,3,1,0.98
2832,Masters,4,60.76,0,5.9,Male,31,Group_A,62.74,4,1,0.98
2833,Bachelors,15,85.63,2,7.2,Female,27,Group_A,84.65,5,1,0.99
2834,Bachelors,0,67.26,2,7.7,Male,28,Group_C,74.05,2,1,0.932
2835,Bachelors,18,67.57,1,7.0,Female,37,Group_A,72.29,2,1,0.953
2836,Bachelors,13,67.0,1,6.2,Female,27,Group_A,68.34,2,1,0.987
2837,Masters,2,89.04,4,6.6,Male,37,Group_A,90.07,3,1,0.99
2838,Bachelors,1,86.26,0,10.0,Female,48,Group_C,79.51,2,1,0.932
2839,Masters,4,92.19,1,7.7,Male,33,Group_B,100.0,3,1,0.922
2840,Bachelors,16,68.41,0,6.1,Male,43,Group_B,73.16,5,1,0.952
2841,Bachelors,17,72.96,2,7.7,Female,36,Group_C,69.42,5,1,0.965
2842,Bachelors,0,54.83,3,4.0,Male,43,Group_B,61.17,1,1,0.937
2843,Bachelors,14,84.77,3,6.7,Male,56,Group_A,87.95,5,1,0.968
2844,Bachelors,8,58.32,2,3.3,Female,36,Group_C,56.89,2,1,0.986
2845,Bachelors,4,72.17,2,8.1,Female,44,Group_B,74.34,2,1,0.978
2846,PhD,12,59.03,1,5.2,Male,59,Group_B,57.06,3,1,0.98
2847,Bachelors,18,64.11,5,9.9,Female,23,Group_C,62.39,3,1,0.983
2848,PhD,9,61.63,0,5.0,Male,23,Group_A,66.34,2,1,0.953
2849,High School,19,63.92,2,5.3,Female,40,Group_A,62.89,5,1,0.99
2850,Bachelors,20,64.61,2,5.8,Female,26,Group_D,67.95,4,1,0.967
2851,High School,13,64.52,0,6.7,Male,25,Group_B,75.41,3,1,0.891
2852,Bachelors,20,78.33,1,7.3,Male,49,Group_A,79.64,3,1,0.987
2853,Masters,11,58.95,4,6.6,Female,39,Group_C,50.63,2,1,0.917
2854,High School,10,72.21,1,6.0,Female,52,Group_A,64.98,5,1,0.928
2855,Bachelors,6,82.18,3,6.6,Male,43,Group_A,84.85,4,1,0.973
2856,High School,16,64.87,1,4.3,Male,32,Group_A,67.81,5,1,0.971
2857,Bachelors,17,62.82,2,3.6,Male,37,Group_C,67.01,4,1,0.958
2858,Masters,6,67.69,1,6.1,Male,25,Group_A,71.58,2,1,0.961
2859,Bachelors,19,81.8,3,7.8,Female,42,Group_C,73.78,5,1,0.92
2860,Masters,5,71.94,2,6.4,Male,46,Group_A,67.91,4,1,0.96
2861,Bachelors,10,64.69,3,8.0,Female,41,Group_B,66.17,3,1,0.985
2862,PhD,11,74.84,2,9.0,Female,29,Group_A,77.81,3,1,0.97
2863,Masters,15,58.98,1,5.5,Female,30,Group_A,57.98,2,1,0.99
2864,Bachelors,18,76.81,4,5.5,Male,39,Group_C,70.62,4,1,0.938
2865,Bachelors,18,74.09,0,6.7,Female,52,Group_B,76.44,5,1,0.976
2866,PhD,10,66.92,3,6.0,Female,56,Group_B,73.28,3,1,0.936
2867,Bachelors,15,61.61,2,5.4,Male,51,Group_A,66.57,4,1,0.95
2868,Masters,11,61.13,2,5.3,Male,39,Group_C,59.02,5,1,0.979
2869,Bachelors,7,75.35,2,6.8,Female,40,Group_A,78.47,3,1,0.969
2870,Bachelors,2,82.29,0,7.8,Male,45,Group_C,78.59,3,1,0.963
2871,Masters,1,63.63,3,5.6,Female,43,Group_C,68.92,2,1,0.947
2872,Bachelors,5,74.58,2,7.7,Female,35,Group_A,76.09,2,1,0.985
2873,Bachelors,15,49.13,1,5.3,Male,40,Group_A,43.26,2,1,0.941
2874,Bachelors,19,64.15,3,5.3,Male,50,Group_C,65.45,3,1,0.987
2875,Bachelors,14,69.69,2,8.5,Male,43,Group_A,78.28,3,1,0.914
2876,Masters,13,60.9,0,4.9,Male,51,Group_C,61.64,4,1,0.993
2877,PhD,1,60.63,0,4.1,Female,36,Group_A,60.34,2,1,0.997
2878,Masters,19,63.32,4,6.8,Male,42,Group_B,60.5,5,1,0.972
2879,Bachelors,17,72.92,4,6.3,Male,47,Group_A,80.96,4,1,0.92
2880,Bachelors,13,68.13,3,7.2,Male,57,Group_A,70.44,3,1,0.977
2881,Masters,17,47.62,0,1.9,Female,33,Group_A,39.73,4,1,0.921
2882,Bachelors,1,48.79,3,6.6,Male,28,Group_A,52.31,1,1,0.965
2883,Bachelors,0,63.93,2,7.2,Female,32,Group_A,70.8,1,1,0.931
2884,PhD,19,74.58,1,5.7,Female,41,Group_B,72.64,5,1,0.981
2885,Bachelors,1,42.52,2,2.5,Male,56,Group_B,54.19,1,0,0.883
2886,Bachelors,8,65.0,3,8.5,Male,25,Group_A,71.66,3,1,0.933
2887,High School,8,64.74,2,5.6,Female,23,Group_A,68.98,3,1,0.958
2888,High School,15,83.88,1,7.4,Female,41,Group_A,85.66,5,1,0.982
2889,High School,10,66.15,2,3.9,Male,41,Group_C,68.67,4,1,0.975
2890,PhD,5,73.83,3,7.0,Female,33,Group_B,72.51,3,1,0.987
2891,Bachelors,11,71.41,2,6.9,Male,38,Group_D,71.82,4,1,0.996
2892,Bachelors,2,48.69,1,5.7,Male,39,Group_A,56.65,1,1,0.92
2893,Masters,11,77.68,2,6.1,Female,45,Group_A,75.78,3,1,0.981
2894,Bachelors,0,72.15,3,5.4,Male,29,Group_A,73.0,3,1,0.992
2895,Bachelors,8,75.08,1,8.0,Female,58,Group_A,71.84,3,1,0.968
2896,Bachelors,19,100.0,0,10.0,Female,51,Group_D,100.0,5,1,1.0
2897,Masters,5,49.16,2,3.0,Female,41,Group_B,51.81,1,1,0.973
2898,High School,10,87.25,4,10.0,Male,44,Group_B,91.09,4,1,0.962
2899,High School,2,67.13,0,6.8,Male,58,Group_A,65.96,3,1,0.988
2900,High School,3,72.87,1,8.6,Male,31,Group_D,78.53,3,1,0.943
2901,Bachelors,9,69.54,1,6.9,Male,54,Group_C,70.68,2,1,0.989
2902,Bachelors,18,65.76,1,3.5,Male,45,Group_B,69.03,5,1,0.967
2903,Masters,5,64.3,3,6.2,Female,57,Group_D,59.42,2,1,0.951
2904,Bachelors,0,73.3,3,8.6,Male,37,Group_D,75.93,2,1,0.974
2905,Masters,7,54.83,2,4.4,Female,49,Group_A,53.9,1,1,0.991
2906,High School,7,77.51,0,7.3,Female,33,Group_A,75.5,3,1,0.98
2907,High School,5,65.84,0,6.4,Female,41,Group_A,71.1,2,1,0.947
2908,Bachelors,16,58.7,1,2.4,Female,39,Group_B,51.01,3,1,0.923
2909,PhD,18,65.5,3,8.6,Male,58,Group_A,72.43,4,1,0.931
2910,Masters,0,82.57,1,7.2,Male,47,Group_C,88.65,3,1,0.939
2911,PhD,14,64.65,2,7.1,Female,28,Group_B,60.25,4,1,0.956
2912,Masters,12,73.58,0,7.3,Female,42,Group_C,69.48,2,1,0.959
2913,Masters,20,62.69,1,7.8,Male,53,Group_B,63.15,4,1,0.995
2914,Bachelors,2,77.58,2,8.2,Female,28,Group_C,78.99,3,1,0.986
2915,Bachelors,1,76.86,1,7.4,Female,44,Group_B,76.09,2,1,0.992
2916,High School,2,88.49,2,7.8,Male,41,Group_D,92.27,2,1,0.962
2917,Bachelors,8,68.24,2,7.8,Male,41,Group_C,79.08,3,1,0.892
2918,Bachelors,15,76.69,2,5.4,Female,53,Group_B,74.15,4,1,0.975
2919,Bachelors,12,70.98,0,7.9,Male,47,Group_B,65.39,4,1,0.944
2920,Bachelors,18,82.96,3,7.0,Male,57,Group_D,88.84,4,1,0.941
